UniqueID,next_3m_txn_count,TransactionAmount_sum,TransactionAmount_mean,TransactionAmount_median,TransactionAmount_std,TransactionAmount_count,TransactionAmount_max,TransactionAmount_min,StatementBalance_mean,StatementBalance_median,StatementBalance_std,StatementBalance_min,StatementBalance_max,Credit,Debit,NetInterestIncome_sum,NetInterestIncome_mean,NetInterestIncome_std,NetInterestRevenue_sum,NetInterestRevenue_mean,Product_nunique,Gender,IncomeCategory,AnnualGrossIncome,OccupationCategory,CustomerStatus
7acd4db0-09d2-4df0-825f-1c009ada1c4c,443,-6694811.29,-1370.4833756397134,-326.36,67650.10816549597,4885,1000000.0,-1000000.0,181653.61735516888,87708.4,242276.7942335908,8811.7,1000000.0,4538,347,-19609.48,-516.0389473684211,789.8441406286107,6896.08,181.47578947368422,2.0,F,Very High Income,2107189.1,Management / Executive,Active Customer
7ad551f4-41a7-4536-b5c8-bf83e4faa48e,11,5989.710000000002,153.58230769230775,-0.52,4633.869256169282,39,13045.5,-10671.3,2348.084358974359,86.46,3507.3761926836683,-8.34,12560.81,30,9,-133.57,-12.142727272727273,12.938510030841334,33.769999999999996,3.07,2.0,F,Middle Income,375579.62,Finance & Accounting,Active Customer
7ae0715e-cdda-42a1-97b9-e84f6533e88c,22,31521.26,93.8132738095238,-80.195,4338.280811884446,336,56031.47,-11736.0,36740.07282738095,43866.21,24749.803511382604,-2312.96,82065.53,266,70,-7623.0599999999995,-363.0028571428571,81.14938922400201,5097.8,242.75238095238097,1.0,F,No Income,0.0,Not Economically Active,Active Customer
7ae3e40b-2b59-4f97-bec2-3963e008eefe,84,47973.50000000016,51.03563829787251,-162.02499999999998,39062.60289628584,940,205291.39,-165980.8,27712.42439361702,10480.615,38115.71597845613,-15951.66,236067.71,526,414,-886.0,-40.27272727272727,23.862501202438185,10717.84,487.17454545454547,1.0,M,High Income,1299266.79,Management / Executive,Active Customer
7aed1722-7181-44f7-ad9d-1ccec3916268,124,-15437.179999999995,-16.35294491525423,-167.93,6836.7495872851505,944,101261.61,-99104.55,6034.937372881356,3181.95,8943.483979325036,-3469.42,92029.77,804,140,-357.16999999999996,-14.882083333333332,23.709976065703483,2372.63,98.85958333333333,2.0,F,Middle Income,182299.6,Other / Unclassified,Active Customer
7af8b42b-fa88-43fa-a9d6-c17e5e0385fa,47,97531.11999999994,142.5893567251461,-209.91500000000002,18622.29655894746,684,229999.63,-145454.07,-1079.033450292398,-28065.184999999998,70340.55572535828,-65200.79,300119.01,570,114,2644.4,62.96190476190476,76.25994976228876,13198.01,314.23833333333334,2.0,M,Middle Income,573199.05,Management / Executive,Active Customer
7b030959-4e4a-4907-9629-2dcfd1ee29b3,16,178943.40000000002,2182.236585365854,-13.844999999999999,127909.6987731814,82,586539.72,-879193.08,68756.2574390244,32463.9,171858.46290136487,589.51,946996.19,46,36,-5334.110000000001,-333.38187500000004,639.3073607920659,6585.22,411.57625,1.0,F,High Income,1217075.05,Not Economically Active,Active Customer
7b04efff-17be-4f46-ac38-1cb714391575,119,-677818.9,-555.589262295082,-440.58,26227.650200379867,1220,277841.68,-458275.34,582533.6201803279,568888.925,173540.5427159193,161133.64,1000000.0,931,289,-127889.33,-1559.625975609756,2806.1912728266657,15705.01,191.52451219512196,3.0,M,Upper-Middle Income,953855.26,Management / Executive,Active Customer
7b083340-795b-4ed9-9f62-5b00d33182fa,8,226.24999999999986,1.560344827586206,-2.02,162.07412318482636,145,1419.09,-496.16,1293.1760689655173,1395.39,677.222308081262,-59.76,2551.41,103,42,-78.27,-4.604117647058823,1.77715382994667,11.0,0.6470588235294118,1.0,M,Low Income,5929.75,Not Economically Active,Active Customer
7b0a6847-f0e7-4cfb-9487-79a7cebe6af8,68,11047.89000000004,5.895352187833533,-313.32500000000005,36434.99858657936,1874,1000000.0,-1000000.0,57721.63592315902,45426.35,58829.791300943645,-13338.83,1000000.0,1642,232,-26501.83,-427.448870967742,423.8175776072393,11202.97,180.69306451612903,2.0,F,Upper-Middle Income,535092.32,Other / Unclassified,Active Customer
7b15cb14-5216-462a-83f4-df816a7e8b62,328,-167698.21000000002,-54.18358966074314,-428.14,32157.16795053488,3095,1000000.0,-1000000.0,99066.16551211632,55030.91,146590.31769172114,-2690.47,1000000.0,2736,359,-50352.44,-883.3761403508772,712.9224906571801,10681.45,187.39385964912282,2.0,M,No Income,0.0,Management / Executive,Active Customer
7b2a3478-1dc3-4c1e-8ce7-9f2aeb2eeff9,169,-801423.4299999999,-301.17378053363393,-386.48,60071.46896196501,2661,1000000.0,-1000000.0,69248.72262307403,27074.53,187395.8090899253,-71590.79,1000000.0,2309,352,-715.4200000000001,-59.61833333333334,802.4006036301697,1143.0900000000001,95.25750000000001,3.0,F,Upper-Middle Income,868133.09,Management / Executive,Active Customer
7b2fcc27-7b5c-484c-8217-7413aaaa7e33,30,-11404.650000000005,-8.324562043795623,-90.735,5366.81684273923,1370,107571.1,-84626.96,6084.566109489051,3523.005,9171.512765977595,-434.0,137250.15,1154,216,-535.45,-25.49761904761905,27.331978688847595,161.43,7.687142857142858,1.0,M,Not Disclosed / Unknown,0.0,Not Economically Active,Active Customer
7b37f523-3c5d-4119-8b87-4a679f435421,173,138113.49999999994,92.01432378414387,-326.63,43609.88713127627,1501,581767.4,-848372.23,-22343.716802131912,-38104.8,80985.29784462361,-125337.39,1000000.0,974,527,101868.08,863.2888135593221,2165.798483493131,12565.35,106.48601694915254,3.0,F,Very High Income,1929414.84,Management / Executive,Active Customer
7b3b7a28-7c64-4394-9551-440bbf6d115b,13,6772.4100000000035,32.40387559808614,-101.98,7321.513119588895,209,49236.53,-26088.21,8183.151196172249,4850.4,10485.119169770713,-13447.21,71387.8,126,83,-773.21,-36.81952380952381,35.844644157278296,9955.33,474.06333333333333,1.0,M,Upper-Middle Income,592222.11,Management / Executive,Active Customer
7b3c274e-e0ff-4c73-af5f-707c8a6e01e2,191,-38384.129999999896,-18.462784992784943,-873.73,12707.390598232661,2079,296666.38,-119776.16,29510.790769600768,27896.86,29435.321013385084,-40768.89,268506.66,1635,444,-3650.61,-89.03926829268293,84.8168967066776,24730.25,603.1768292682926,1.0,M,Middle Income,355381.24,Management / Executive,Active Customer
7b3f1b7c-48b6-4931-b597-151ab12961cd,19,-4774.03,-16.12847972972973,-19.085,1067.3347845484893,296,14432.21,-4739.82,964.7395945945946,387.31,1680.3878588793086,-7.95,13655.2,204,92,-25.380000000000003,-1.3357894736842106,3.8218542849562693,142.69,7.927222222222222,1.0,F,Middle Income,318893.41,Education & Academia,Active Customer
7b406ec6-cf7e-4881-95d6-967eb40f83fb,3,1717.2900000000002,74.66478260869566,-5.84,415.39450079379156,23,1601.72,-708.98,1459.9265217391303,1600.49,395.53773750092637,61.89,1842.54,20,3,-166.53,-9.795882352941177,2.4300721666843805,82.06,4.827058823529412,1.0,F,Not Disclosed / Unknown,632755.155,Sales / Marketing,Active Customer
7b486588-a7e5-490d-82b2-928ce1fa2c60,183,781854.62,471.2806630500301,-483.01,51774.651223561916,1659,838696.55,-1000000.0,633275.9862447258,625301.8,283790.6113048182,-18128.07,1000000.0,1401,258,-169144.01,-904.5134224598931,1266.4280478128826,12544.79,67.0844385026738,3.0,M,High Income,1231337.66,Management / Executive,Active Customer
7b4ad31c-82ac-418d-b8b9-d24b6bf5ac73,209,-313043.8800000001,-223.2837945791727,-890.38,73905.30118522867,1402,1000000.0,-1000000.0,91232.84741797432,14206.744999999999,224181.98558847106,-109634.59,1000000.0,1180,222,-20111.850000000002,-502.79625000000004,754.0882712007262,11941.78,298.5445,2.0,F,Low Income,1104.63,Management / Executive,Active Customer
7b4e317c-cd3c-4b90-baad-dc686f3d92ab,36,61152.37999999994,82.52682860998642,-409.99,29867.29804775201,741,692417.71,-279976.27,40839.573724696354,13782.99,103002.917191527,-12368.28,774536.14,596,145,-6039.55,-287.59761904761905,341.6313108587204,6461.27,307.67952380952386,1.0,M,Upper-Middle Income,663995.25,Engineering & Technical,Active Customer
7b570573-f4b3-42b1-9dd8-8e83080a9e53,4,665.5300000000001,44.36866666666667,-8.24,177.84567751953082,15,477.35,-206.14,180.79066666666668,92.69,190.4964425789576,0.0,536.84,9,6,-0.06,-0.06,0.0,0.0,0.0,1.0,F,Not Disclosed / Unknown,632755.155,Not Economically Active,Active Customer
7b5a541c-a806-43d8-accd-093aeb3e322b,160,-403588.2900000002,-225.34242881072038,-1210.24,57962.652151219925,1791,936188.21,-309798.82,165594.70399218315,143057.88,118851.46901695503,-27548.14,1000000.0,1478,313,-18558.27,-452.64073170731706,485.686895100075,10811.24,263.6887804878049,1.0,M,Very High Income,1645725.11,Not Economically Active,Active Customer
7b6609fe-c7d2-410a-be7b-7635b4d900f1,193,228526.3399999999,72.98829128074095,-322.01,27729.176198220273,3131,532050.84,-449943.7,73335.35339508145,47026.62,83407.86332807849,-18218.91,666339.73,2752,379,-6774.06,-307.9118181818182,208.64089850714822,28164.0,1280.1818181818182,1.0,M,High Income,1079493.51,Engineering & Technical,Active Customer
7b6f8e40-9418-4145-a960-d75c5657b11d,427,18361.649999999976,3.824546969381374,-237.59,33691.82211475283,4801,1000000.0,-666793.18,116277.96457612996,74123.1,181821.7385004389,-1871.5,1000000.0,4260,541,-3637.23,-242.482,190.80275590252882,3894.01,259.60066666666665,2.0,M,Upper-Middle Income,921714.5,Management / Executive,Active Customer
7b7f400c-a2cb-4110-b2bb-f1eb8c24a35d,157,-12619.490000000002,-8.775723226703755,-109.655,1785.9464118010496,1438,13783.82,-18727.18,2867.04252433936,2201.76,2567.9895892566446,-1672.04,19495.25,1033,405,-406.57,-9.916341463414634,6.790673661757559,2882.71,70.31,2.0,F,Low Income,30135.02,Other / Unclassified,Active Customer
7b87fd1c-a400-4d70-b6aa-52d7e59e0db0,228,64973.32000000008,30.503906103286422,-475.05,57137.80080625386,2130,841082.85,-1000000.0,169681.8562769953,145380.58,133598.09104364022,18074.87,1000000.0,1625,505,-14514.15,-296.20714285714286,900.0751498462964,7377.17,150.55448979591836,3.0,M,Low Income,1106.51,Management / Executive,Active Customer
7b8ff592-78aa-4757-a7a2-14d4b6b33c60,60,-1704795.99,-1350.8684548335975,-25.66,136697.32710688803,1262,1000000.0,-1000000.0,47398.61416798732,26200.69,128675.03802751168,-78655.04,1000000.0,725,537,-2458.2200000000003,-111.73727272727274,67.56283101724598,11976.3,544.3772727272727,1.0,M,Upper-Middle Income,794261.28,Management / Executive,Active Customer
7b93e4df-d9e1-4e26-9271-285cfa76ff5e,11,-179468.27000000002,-934.7305729166668,-22.020000000000003,14297.501380388192,192,103824.76,-40740.32,57249.509687499994,43208.43,41182.024947537895,15282.48,225495.27,112,80,16462.25,283.8318965517241,881.2442176780944,7024.37,121.10982758620689,3.0,F,High Income,1452816.91,Management / Executive,Active Customer
7b9b5127-8af0-4b14-9267-91d91626970e,130,-1013656.4500000002,-739.8952189781023,-566.845,63316.57310640688,1370,1000000.0,-1000000.0,54449.27754014599,43123.42,67862.56058055072,2479.65,1000000.0,1101,269,-76389.17,-1212.5265079365079,2098.5070922014693,10843.99,172.12682539682538,2.0,M,Very High Income,1770723.48,Engineering & Technical,Active Customer
7ba9a6e3-52a1-4e40-9c42-fc77569234f9,191,340306.75,260.1733562691131,-243.74,47891.433014557486,1308,683633.11,-533060.89,230469.19161314983,189079.835,158591.24169995566,13819.96,1000000.0,840,468,-24321.52,-593.2078048780488,375.1661426389126,12823.42,312.7663414634146,2.0,M,Low Income,1443474.77,Other / Unclassified,Active Customer
7bb06495-9e4b-4499-a56f-8d0a54e5458b,36,102611.04000000014,305.39000000000044,-19.325,100754.92993667694,336,888270.39,-875238.49,67748.70681547618,27980.07,169027.81393795967,808.41,1000000.0,195,141,0.0,0.0,0.0,0.0,0.0,0.0,F,High Income,1326325.52,Not Economically Active,Active Customer
7bb09e62-bfa4-49ec-9a50-115c0a7307aa,7,-16057.4,-157.4254901960784,0.0,265.3402821024221,102,69.08,-681.97,65668.71745098039,64738.95,9076.32667622218,47339.57,85277.57,34,68,-8762.82,-398.31,70.68019524591028,10209.39,464.0631818181818,1.0,M,No Income,0.0,Not Economically Active,Active Customer
7bbe4fbd-0c7f-471f-b094-f8b0987eadf6,348,2933.5299999999997,3.3449600912200683,-40.01,913.4463919555579,877,12168.71,-13350.2,2456.973557582668,2080.39,1912.5331146461035,5.69,15673.61,693,184,-1106.62,-25.150454545454544,21.08691007551295,22.14,0.5031818181818182,2.0,M,Not Disclosed / Unknown,0.0,Not Economically Active,Active Customer
7bcaeaa8-9b64-49f9-a332-820b64843cfe,321,-155727.91000000003,-44.956094110854515,-123.55,6947.622011130728,3464,117533.2,-62127.11,10811.42637990762,3053.815,17280.846660698226,-18562.0,127271.36,2777,687,10699.19,243.1634090909091,685.7773151176468,14331.5,325.71590909090907,3.0,M,Upper-Middle Income,983453.69,Management / Executive,Active Customer
7bddcd36-fc0e-4357-914c-b132502b7754,487,-226482.84,-49.63463510848126,-224.88,14002.21615285124,4563,364274.96,-429393.25,-79730.59874205566,-88889.3,66891.72233713084,-224013.72,309242.72,4155,408,5265.86,250.75523809523807,111.19097924827571,9180.460000000001,437.164761904762,1.0,M,Middle Income,445783.31,Not Economically Active,Active Customer
7be52330-d0be-4067-9dff-de8409b89161,367,-15184.25999999997,-13.545280999107913,-92.12,9759.454238323038,1121,167684.28,-167734.13,4881.468126672613,1671.03,17824.737666024157,-257.13,355467.46,892,229,-280.19,-15.56611111111111,19.781449164450812,1384.03,76.89055555555555,1.0,M,No Income,632755.155,Not Economically Active,Active Customer
7befdc37-45f6-4595-ae48-bd1de3fe67d8,78,25614.509999999995,17.701803731859016,-199.85,5562.9072928323485,1447,57075.79,-32802.97,7105.296689702834,3084.93,9153.133354721675,-11608.98,61630.33,1071,376,92124.74,1588.3575862068967,2539.537475204788,11705.59,201.82051724137932,3.0,F,Middle Income,380833.76,Management / Executive,Active Customer
7bf04db1-d413-4578-8714-8d66585bc554,87,-182088.53999999995,-149.25290163934423,-902.575,31824.36613738078,1220,470159.77,-579587.81,212895.99765573768,171425.97999999998,156563.68063538804,21285.67,1000000.0,1076,144,-49816.03,-524.3792631578947,503.50289793846264,10610.44,111.68884210526316,2.0,M,High Income,1139008.43,Engineering & Technical,Active Customer
7bf4a937-6310-487d-96a0-f8f3db73477b,145,-285315.8499999998,-166.26797785547774,-481.725,46459.91339938711,1716,1000000.0,-844657.84,79597.26384615384,5703.49,227894.95352386544,-52558.65,1000000.0,1244,472,-12256.17,-211.31327586206896,1359.411398967754,19313.32,332.988275862069,2.0,M,Very High Income,1605123.17,Healthcare & Medical,Active Customer
7bff9557-4a63-44cb-af10-0162ea5294a5,219,3867.2199999999984,8.574767184035473,-33.35,1257.1166515462194,451,9720.97,-2383.48,1916.317472283814,1220.72,2079.996322808885,-39.39,9106.26,436,15,-83.92,-5.594666666666667,4.510588917309178,1012.16,67.47733333333333,1.0,M,Low Income,37484.51,Sales / Marketing,Active Customer
7c16c49c-7365-46dc-bbd6-4c4b906de50a,275,-101482.61000000002,-50.792097097097106,-165.48000000000002,20250.51378817763,1998,599835.04,-656033.9,7277.998493493494,1837.26,48753.565320126174,-2623.27,761309.71,1643,355,46920.63,1268.125135135135,1516.4052502888053,13827.73,373.7224324324324,2.0,F,Middle Income,203222.2,Other / Unclassified,Active Customer
7c1986a5-3fe0-429c-963c-8b53edeb3e21,151,87.93999999999953,0.03638394704178714,-77.29,698.0068206814886,2417,20610.78,-14425.8,1538.4418163011999,1211.5,2015.5520074837423,-1821.19,27250.21,1860,557,0.0,0.0,0.0,0.0,0.0,0.0,F,Low Income,11760.65,Not Economically Active,Active Customer
7c22e027-0ea2-4b2f-84b2-7f2fbd164d85,9,54063.990000000005,740.6026027397261,206.87,1705.922577521412,73,3554.51,-8305.33,42309.6094520548,47845.57,19076.86995765071,2777.09,71343.11,4,69,0.0,0.0,0.0,0.0,0.0,0.0,M,Low Income,1197.93,Not Economically Active,Active Customer
7c2a69a2-7b61-46a3-ac76-081e00306d48,150,48527.66999999997,28.461976539589426,-114.46,9478.566851574353,1705,250072.93,-236152.29,33541.79351319648,31494.33,24008.238811128922,570.31,277312.82,1130,575,924.4399999999998,92.44399999999999,1606.1198443190833,1284.09,128.409,2.0,F,Low Income,45065.93,Other / Unclassified,Active Customer
7c3545ed-6bab-4c93-a28f-657dc7a0a675,767,-40620489.19,-5564.450573972603,-1745.4699999999998,149305.2022262268,7300,1000000.0,-1000000.0,530018.1238136987,456020.53,399759.5725528779,-590346.4,1000000.0,6547,753,-646382.1699999999,-2898.5747533632284,14036.36573783057,122710.04,552.7479279279279,2.0,M,Very High Income,8796281.68,Management / Executive,Active Customer
7c3640f2-8898-433f-8fa5-c41d9a8d0186,72,-1522571.26,-727.458795986622,-281.64,62588.43074271332,2093,1000000.0,-962818.28,50984.74511227902,18429.48,120477.01633173825,-15190.83,1000000.0,1650,443,-6843.55,-120.06228070175439,225.18861663231772,14930.36,261.9361403508772,2.0,M,High Income,1015976.23,Management / Executive,Active Customer
7c525900-3678-4172-8dea-d2d47a7b8c06,571,-6226351.87,-1055.8507495336612,-899.64,91197.16042833564,5897,1000000.0,-1000000.0,323295.1976326946,192288.83,334458.95897786017,-14715.67,1000000.0,5440,457,-697580.64,-8507.080975609757,11689.051260075204,56370.94,687.4504878048781,3.0,M,No Income,632755.155,Management / Executive,Active Customer
7c558dc5-eec1-47d5-8f4e-795667093aea,89,-155153.39999999994,-163.83674762407597,-271.81,45235.24088651996,947,583196.49,-541262.6,129346.27511087645,110234.04,85823.9624790236,13102.43,881572.6,572,375,-12993.06,-590.5936363636364,207.55955871681414,11612.23,527.8286363636363,1.0,M,Very High Income,3608739.94,Other / Unclassified,Active Customer
7c72f2b2-f518-4718-a123-fe643fc8eaa0,65,187319.7299999997,338.122256317689,-239.93,104052.93532516877,554,955766.32,-969499.29,122273.79323104693,70393.815,164398.9327984783,364.91,1000000.0,344,210,-23689.81,-607.4310256410257,378.2587883683177,9627.34,246.8548717948718,2.0,M,Low Income,1182.86,Management / Executive,Active Customer
7c791fb5-f0b5-4d97-9e51-2e4b45393e5b,20,41465.219999999936,139.14503355704676,0.0,47458.444092030804,298,467297.29,-450719.28,55603.077046979866,32132.455,58706.199432437934,17027.52,490812.94,144,154,0.0,0.0,0.0,0.0,0.0,0.0,M,Very High Income,2912962.93,Healthcare & Medical,Active Customer
7c7b2dcc-3321-440a-aa82-4cfe5ead70fa,250,26405.27,20.280545314900152,-58.61,1682.3338470671142,1302,13392.67,-17048.29,4764.4505453149,3374.21,4444.14136185166,0.0,34506.36,1114,188,-272.37,-13.618500000000001,8.697532181753143,89.55,4.4775,1.0,F,Middle Income,11571.36,Not Economically Active,Active Customer
7c7e7d7c-4c67-4587-a120-bdd6fccd5a5b,341,-151755.32,-35.74919199057715,165.0,9837.519915197907,4245,53908.74,-201986.99,98641.48873733805,96949.01,49533.87390546072,-12735.32,257711.69,1300,2945,-7958.09,-176.84644444444444,804.4708698414346,17050.510000000002,378.9002222222223,2.0,F,Low Income,1183.79,Healthcare & Medical,Active Customer
7c800777-db64-458c-bb5b-2b712a2c3ac9,17,-573.8400000000016,-11.476800000000033,-1.455,2023.57094563399,50,9893.5,-10136.53,920.1766,723.3900000000001,1339.1760544920667,562.78,10177.61,26,24,34326.19,837.2241463414634,893.5914852631923,1289.07,31.44073170731707,2.0,F,Middle Income,249165.4,Other / Unclassified,Active Customer
7c9137ff-87b5-47c6-803a-609160aac26e,42,-66836.88999999993,-131.31019646365408,-42.02,86816.37596666903,509,1000000.0,-1000000.0,53580.13779960707,20652.67,113064.23946060757,-20964.97,1000000.0,309,200,-61741.68,-781.5402531645569,1216.9099439785107,4484.03,56.759873417721515,3.0,M,Very High Income,2106373.78,Management / Executive,Active Customer
7c91e347-a93f-4777-bc0d-0e4f0352bf41,209,249921.0799999999,119.2940715990453,-281.69,28229.5828549634,2095,696543.35,-419665.02,53536.197980906916,36024.09,85643.64242670676,220.59,748839.58,1533,562,-7670.3099999999995,-365.2528571428571,198.9595858495603,18253.82,869.2295238095238,1.0,F,No Income,0.0,Education & Academia,Active Customer
7ca78e09-668c-4218-a470-a3e425c12aac,1,2641.44,97.83111111111111,-10.53,458.03215549980206,27,1438.88,-1151.04,1681.7681481481482,1822.02,747.1118273573295,-0.77,3483.65,17,10,-198.5,-9.925,4.423132374234351,0.66,0.033,1.0,M,Low Income,23932.97,Not Economically Active,Active Customer
7cb3ae58-680d-46cc-b352-0ca5a08ec316,55,2069.92,24.068837209302327,0.0,230.38314621986004,86,2066.08,-243.2,104.64220930232558,50.31,208.5704290269196,-10.4,1803.13,38,48,0.0,0.0,0.0,0.0,0.0,1.0,M,Low Income,6288.49,Not Economically Active,Active Customer
7cb43c86-62c0-47d2-919e-0d4dd78bd1b2,266,-96251.1699999999,-36.90612346625763,-128.11,19070.219949070182,2608,789908.06,-168145.77,5933.0630713190185,-1475.725,60030.15318147228,-41054.92,836648.54,1970,638,951.2099999999999,23.200243902439023,207.89960224213755,10280.92,250.7541463414634,2.0,M,Low Income,1171.54,Other / Unclassified,Active Customer
7cb84114-b242-436e-a06a-45200cde8297,67,571675.0899999995,660.1328983833713,-602.635,143071.91395060322,866,1000000.0,-1000000.0,198865.3238799076,137473.185,230711.19722736767,1099.37,1000000.0,634,232,-21135.68,-1056.784,772.7888022330824,4928.62,246.43099999999998,1.0,M,Very High Income,1578181.09,Management / Executive,Active Customer
7cba9bae-9571-45b2-b7c8-95911f9d323e,286,-432210.71000000025,-169.49439607843146,-113.065,74543.04793076457,2550,1000000.0,-1000000.0,60940.71364313725,6020.395,166791.97462367115,-11198.42,1000000.0,1754,796,771.02,19.76974358974359,50.99449978014551,20115.57,515.7838461538462,2.0,M,High Income,1528593.93,Arts / Media / Sports,Active Customer
7cc3e81c-e333-4e91-8ff0-b53adf099efc,186,-1127970.8199999998,-483.69246140651796,-545.3399999999999,64697.26872324073,2332,1000000.0,-1000000.0,50648.85094339623,40455.115,69919.45914770778,-14013.85,1000000.0,1701,631,-14142.5,-150.45212765957447,264.9108084225336,14280.92,151.92468085106384,2.0,F,No Income,0.0,Not Economically Active,Active Customer
7cd67976-f60a-42f3-a667-1133faad4ef6,54,79908.32000000007,109.46345205479462,-175.95999999999998,39644.37999720535,730,886082.63,-207872.8,-61434.24784931507,-83256.31,95729.87653266927,-127181.51,976690.86,514,216,8234.78,249.5387878787879,145.69912840245425,20621.5,624.8939393939394,2.0,M,High Income,1054786.5,Legal & Judiciary,Active Customer
7ce002f4-5656-46fd-a708-594a56f7d1da,100,-17310.170000000024,-17.52041497975711,-517.2049999999999,53600.76756056257,988,1000000.0,-1000000.0,84593.92022267207,70169.13500000001,81578.9787746498,-9840.52,1000000.0,752,236,-37752.8,-618.8983606557377,596.6083356250294,11713.76,192.0288524590164,3.0,F,Low Income,1124.64,Other / Unclassified,Active Customer
7cf981d9-5180-4c3d-abdf-5f2a85596364,392,-560808.8500000001,-150.79560365689704,-205.98,28170.337781635535,3719,1000000.0,-793931.53,-28104.264616832483,-48408.14,90983.75103681973,-120718.6,1000000.0,3075,644,80035.91,2000.89775,2228.553091795485,5914.87,147.87175,2.0,M,Very High Income,1688112.48,Management / Executive,Active Customer
7d0269c4-9cac-46e3-9dca-b93afd0cb1d3,5,-24.289999999999996,-1.619333333333333,-7.18,39.46084577811035,15,119.56,-83.27,11.333333333333334,3.28,36.05550674538726,-25.13,97.69,13,2,-0.33999999999999997,-0.06799999999999999,0.048682645778552344,41.550000000000004,8.31,1.0,M,Middle Income,184927.57,Other / Unclassified,Active Customer
7d0f65e2-4dfc-4b2a-8123-e66936dd528f,231,-1090643.5999999999,-571.915888830624,-212.01,54090.03545613124,1907,1000000.0,-1000000.0,48141.712805453586,25220.74,101500.04639084084,-3940.1,1000000.0,1751,156,-6153.82,-111.88763636363636,372.37514946207455,11901.17,216.3849090909091,3.0,F,Low Income,6147.82,Not Economically Active,Active Customer
7d1378bf-5e40-438a-b134-0ff5590bf4c8,59,-90371.36999999995,-139.89376160990705,-270.405,16608.116353164707,646,122454.71,-107474.59,44350.265309597526,39549.82,24204.005394999094,5986.36,183583.73,440,206,-5730.42,-286.521,120.75050196692005,4770.27,238.51350000000002,1.0,F,Middle Income,248233.4,Other / Unclassified,Active Customer
7d15842f-d7a3-44d8-8c0e-c3a23e525fbf,413,-2529319.0499999993,-738.9187992988604,-293.78,63166.63018847147,3423,1000000.0,-1000000.0,110715.82624598306,79505.44,119523.47796336909,-382167.71,1000000.0,2681,742,-2927.2200000000003,-418.17428571428576,158.48476960023032,2749.2,392.74285714285713,1.0,M,Very High Income,2169357.9,Management / Executive,Active Customer
7d20916d-50b2-4e26-931d-1c7208d1db46,135,-38945.48000000004,-19.972041025641047,-361.74,13838.985849170696,1950,143616.3,-132586.15,32816.64159487179,25678.38,35776.96064121124,-8491.09,280141.37,1649,301,65264.52,1553.9171428571428,1742.9872117651935,18086.16,430.62285714285713,2.0,F,Upper-Middle Income,920686.76,Management / Executive,Active Customer
7d29dc55-7689-48e6-9f20-3fde2c28d7dd,37,-7251.1100000000115,-14.190039138943272,-40.22,17299.594669398808,511,93947.85,-62237.38,4757.079158512721,-1869.18,28651.576668864833,-82095.79,115559.1,319,192,-860.29,-39.10409090909091,102.58932983869836,11539.74,524.5336363636363,1.0,M,No Income,0.0,Management / Executive,Active Customer
7d2b30b4-728d-4228-8a4c-a680beee62b9,142,47270.789999999935,29.342513966480407,-35.25,12840.304336810297,1611,165990.47,-62223.39,25767.536722532586,23130.3,26240.206247127728,6.77,151007.74,1266,345,3759.3900000000003,61.629344262295085,212.20503215733635,7466.39,122.39983606557378,3.0,M,Upper-Middle Income,995630.53,Management / Executive,Active Customer
7d338658-c39a-4565-8739-51a47e910e41,88,59945.049999999996,65.15766304347825,-287.84000000000003,15622.03181075966,920,227645.23,-92535.73,55153.91307608696,47660.065,36492.30241830922,504.92,215158.07,626,294,-30974.6,-387.1825,310.6361916955899,312.13,3.901625,2.0,M,High Income,1269040.18,Not Economically Active,Active Customer
7d3417d5-7d14-45c7-ad1b-0056963bf8aa,96,37198.65999999997,38.42836776859501,-519.85,14197.467496471052,968,112036.15,-93995.66,27579.004535123968,25123.605,21052.005141013346,-1897.68,110672.71,588,380,-451.24000000000007,-9.600851063829788,98.10133759735582,10902.38,231.9655319148936,3.0,M,Upper-Middle Income,701726.19,Other / Unclassified,Active Customer
7d3cca54-9081-4a0a-83bc-ad703c95e959,77,6605.06,220.16866666666667,-10.975,3550.105045067251,30,10868.8,-10080.55,5802.111,5862.295,4607.915929058535,0.0,17616.34,20,10,-19.84,-9.92,9.927779207859128,223.07,111.535,2.0,F,Lower-Middle Income,72111.64,Other / Unclassified,Active Customer
7d4b9ed7-a512-45f6-8618-f39d72c849d0,53,-385317.52999999997,-1110.4251585014408,-975.98,129250.97545549921,347,1000000.0,-1000000.0,120806.49293948126,69690.66,193788.00072397498,-2704.95,1000000.0,268,79,5183.060000000001,518.3060000000002,2919.254964043623,3469.52,346.952,2.0,M,Middle Income,366916.87,Management / Executive,Active Customer
7d54b6a0-0ac5-43ca-a797-12c0a1105e98,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,F,Upper-Middle Income,812050.86,Management / Executive,Active Customer
7d560662-f58d-4bd4-9372-1bc31d4da2bf,249,-317289.4900000001,-128.19777373737378,-431.32,36765.318208741424,2475,1000000.0,-117822.06,407193.9277252525,389685.53,224367.54518411303,7091.24,1000000.0,2224,251,-21685.08,-338.829375,2007.526861859759,26586.85,415.41953125,3.0,M,High Income,1466676.73,Management / Executive,Active Customer
